site_name,butterfly_code,genus_sp,forest_type
lo22,16_231,Pyrrhogyra_edocla,logged
lo30,16_232,Taygetis_cleopatra,logged
lo30,16_233,Catonephele_orites,logged
lo30,16_234,Archaeoprepona_demophon,logged
lo30,16_235,?_?,logged
lo30,16_236,Colobura_dirce,logged
lo30,16_237,Prepona_laertes,logged
lo30,16_238,Nessaea_obrinus,logged
lo30,16_239,Colobura_dirce,logged
lo27,16_240,Nessaea_obrinus,logged
lo27,16_241,Taygetis_cleopatra,logged
lo27,16_242,Catoblepia_soranus,logged
lo27,16_243,Colobura_dirce,logged
lo27,16_244,Taygetis_cleopatra,logged
lo27,16_245,Archaeoprepona_demophon,logged
lo27,16_246,Taygetis_cleopatra,logged
lo27,16_247,Colobura_dirce,logged
lo27,16_248,Taygetis_cleopatra,logged
lo27,16_249,Morpho_helenor,logged
lo27,16_250,Catoblepia_soranus,logged
lo27,16_251,Morpho_helenor,logged
lo02,16_252,Archaeoprepona_demophon,logged
lo02,16_253,Nessaea_obrinus,logged
lo02,16_254,Temenis_laothoe,logged
lo02,16_255,Catonephele_orites,logged
lo02,16_256,Eunica_pusilla,logged
lo02,16_257,Marpesia_orsilochus,logged
lo02,16_258,Morpho_helenor,logged
lo02,16_259,Ypthtimoides_renata,logged
lo02,16_260,Archaeoprepona_amphimachus,logged
lo02,16_261,Temenis_laothoe,logged
lo02,16_262,Colobura_dirce,logged
lo06,16_263,Catonephele_numillia,logged
lo06,16_264,Colobura_dirce,logged
lo06,16_265,Colobura_dirce,logged
lo06,16_266,Catonephele_orites,logged
lo06,16_267,Morpho_helenor,logged
lo06,16_268,Colobura_dirce,logged
lo06,16_269,Neruda_aoede,logged
lo06,16_270,Eunica_sydonia,logged
lo06,16_271,Temenis_laothoe,logged
lo06,16_272,Adelpha _malea,logged
lo06,16_273,Catonephele_orites,logged
lo06,16_274,Hamadryas_feronia,logged
lo06,16_275,Catonephele_orites,logged
lo06,16_276,Hamadryas_feronia,logged
lo23,16_277,Morpho_helenor,logged
lo23,16_278,Archaeoprepona_demophon,logged
lo23,16_279,Catonephele_orites,logged
lo23,16_280,Cissia_penelope,logged
lo23,16_281,Taygetis_cleopatra,logged
lo23,16_282,Euresia_eunice,logged
lo23,16_338,Euresia_eunice,logged
lo06,16_339,Archaeoprepona_demophon,logged
lo06,16_341,Colobura_dirce,logged
lo06,16_342,Temenis_laothoe,logged
lo06,16_343,Marpesia_orsilochus,logged
lo06,16_344,Taygetis_cleopatra,logged
lo02,16_346,Heliconius _wallacei,logged
lo02,16_347,Nessaea_obrinus,logged
lo27,16_348,Archaeoprepona_demophoon ,logged
lo27,16_349,Taygetis_cleopatra,logged
lo27,16_350,Taygetis_sosis,logged
lo27,16_351,Morpho_helenor,logged
lo27,16_352,Taygetis_cleopatra,logged
lo27,16_353,Morpho_menelaus,logged
lo30,16_354,Colobura_dirce,logged
lo30,16_355,Taygetis_virgilia,logged
lo30,16_356,Colobura_dirce,logged
lo30,16_357,Colobura_dirce,logged
lo30,16_358,Catonephele_orites,logged
lo30,16_359,Temenis_laothoe,logged
lo30,16_360,Paraeuptychia_binocula,logged
lo30,16_361,Hamadryas_amphinome,logged
lo30,16_362,Nessaea_obrinus,logged
lo30,16_363,Morpho_helenor,logged
lo30,16_364,Tigridia_acesta,logged
lo22,16_365,Nessaea_obrinus,logged
lo22,16_366,Taygetis_laches,logged
lo22,16_367,Colobura_dirce,logged
lo22,16_368,Colobura_dirce,logged
lo22,16_369,Colobura_dirce,logged
lo22,16_370,Colobura_dirce,logged
lo26,16_371,Catonephele_orites,logged
lo26,16_372,Colobura_dirce,logged
lo26,16_373,Taygetis_echo,logged
lo26,16_374,Colobura_dirce,logged
lo26,16_375,Chloreuptychia_arnaca,logged
lo26,16_376,Caligo_idomeneus,logged
lo26,16_377,Colobura_dirce,logged
lo26,16_379,Ypthtimoides_renata,logged
lo31,16_380,Amarynthis_meneria,logged
lo31,16_381,Hamadryas_feronia,logged
lo31,16_382,Hypna_clytemnestra,logged
lo31,16_383,Hamadryas_arinome,logged
lo31,16_384,Memphis_pseudiphis,logged
lo23,16_440,Taygetis_cleopatra,logged
lo23,16_441,Taygetis_cleopatra,logged
lo23,16_442,Nessaea_obrinus,logged
lo23,16_443,Prepona_laertes,logged
lo06,16_444,Archaeoprepona_demophon,logged
lo06,16_445,Catonephele_orites,logged
lo06,16_446,Catonephele_numillia,logged
lo06,16_447,Archaeoprepona_demophon,logged
lo06,16_448,Hamadryas_feronia,logged
lo06,16_449,Catonephele_orites,logged
lo06,16_450,Historis_acheronta,logged
lo06,16_451,Fountainea_ryphea,logged
lo06,16_452,Catonephele_orites,logged
lo06,16_453,Temenis_laothoe,logged
lo06,16_454,Temenis_laothoe,logged
lo06,16_455,Colobura_dirce,logged
lo06,16_456,Parypthtimoides_argulus,logged
lo06,16_457,Caligo_idomeneus,logged
lo06,16_458,Catonephele_orites,logged
lo06,16_459,Colobura_dirce,logged
lo06,16_460,Taygetis_thamyra,logged
lo06,16_461,Parypthtimoides_argulus,logged
lo06,16_462,Pyrrhogyra_edocla,logged
lo02,16_463,Taygetis_thamyra,logged
lo02,16_464,Catonephele_orites,logged
lo02,16_465,Temenis_laothoe,logged
lo02,16_466,Caligo_idomeneus,logged
lo02,16_467,Catonephele_numillia,logged
lo02,16_468,Temenis_laothoe,logged
lo02,16_469,Catonephele_numillia,logged
lo02,16_471,Memphis_leonida,logged
lo02,16_472,Heliconius _numata,logged
lo27,16_473,Tigridia_acesta,logged
lo27,16_474,Colobura_dirce,logged
lo27,16_475,Catonephele_orites,logged
lo27,16_476,Colobura_dirce,logged
lo27,16_477,Morpho_helenor,logged
lo27,16_478,Taygetis_thamyra,logged
lo27,16_479,Taygetis_cleopatra,logged
lo27,16_480,Colobura_dirce,logged
lo27,16_481,Opsiphanes_quiteria,logged
lo27,16_482,Colobura_dirce,logged
lo27,16_483,Taygetis_thamyra,logged
lo30,16_484,Erichthodes_antonina,logged
lo30,16_485,Paraeuptychia_binocula,logged
lo30,16_486,Caligo_illioneus,logged
lo30,16_487,Colobura_dirce,logged
lo30,16_488,Catonephele_orites,logged
lo30,16_489,Colobura_dirce,logged
lo30,16_490,Taygetis_thamyra,logged
lo30,16_491,Catonephele_orites,logged
lo30,16_492,Paraeuptychia_binocula,logged
lo30,16_493,Heliconius _numata,logged
lo22,16_495,Colobura_dirce,logged
lo22,16_496,Colobura_dirce,logged
lo22,16_497,Prepona_pheridamas,logged
lo22,16_498,Colobura_dirce,logged
lo22,16_499,Hamadryas_feronia,logged
lo22,16_500,Temenis_laothoe,logged
lo22,16_501,Tigridia_acesta,logged
lo26,16_502,Colobura_dirce,logged
lo26,16_503,Caligo_idomeneus,logged
lo26,16_504,Colobura_dirce,logged
lo26,16_505,Colobura_dirce,logged
lo26,16_506,Tigridia_acesta,logged
lo26,16_507,Colobura_dirce,logged
lo26,16_508,Tigridia_acesta,logged
lo26,16_509,Memphis_leonida,logged
lo26,16_510,Tigridia_acesta,logged
lo26,16_511,Magneuptychia_harpyia,logged
lo31,16_512,Caligo_idomeneus,logged
lo31,16_513,Colobura_dirce,logged
lo31,16_514,Tigridia_acesta,logged
lo31,16_516,Taygetis_thamyra,logged
lo31,16_517,Archaeoprepona_demophoon ,logged
lo31,16_518,Catonephele_orites,logged
lo31,16_519,Morpho_helenor,logged
lo31,16_520,Taygetis_thamyra,logged
lo31,16_521,Memphis_leonida,logged
lo32,16_549,Catonephele_orites,logged
lo32,16_550,Adelpha _cocala,logged
lo32,16_551,Opsiphanes_quiteria,logged
lo32,16_552,Pyrrhogyra_edocla,logged
lo32,16_553,Adelpha _cocala,logged
lo32,16_554,Catoblepia_soranus,logged
lo32,16_555,Paraeuptychia_ocirrhoe,logged
lo32,16_556,Taygetis_cleopatra,logged
lo32,16_557,Nessaea_obrinus,logged
lo32,16_559,Nessaea_obrinus,logged
lo32,16_560,Taygetis_echo,logged
lo32,16_561,Taygetis_cleopatra,logged
lo32,16_562,Parypthtimoides_argulus,logged
lo38,16_563,Taygetis_virgilia,logged
lo38,16_564,Adelpha _cocala,logged
lo38,16_565,Nessaea_obrinus,logged
lo38,16_566,Paraeuptychia_ocirrhoe,logged
lo38,16_567,Marpesia_orsilochus,logged
lo38,16_568,Catoblepia_berecynthia,logged
lo38,16_569,Memphis_leonida,logged
lo38,16_570,Taygetis_cleopatra,logged
lo38,16_571,Chloreuptychia_herseis,logged
lo38,16_572,Hamadryas_arinome,logged
lo38,16_573,Chloreuptychia_callichloris,logged
lo39,16_574,Taygetis_cleopatra,logged
lo39,16_575,Taygetis_virgilia,logged
lo39,16_576,Nessaea_obrinus,logged
lo33,16_577,Taygetis_cleopatra,logged
lo33,16_579,Catoblepia_soranus,logged
lo33,16_580,Oleria_aegle,logged
lo33,16_581,Catoblepia_soranus,logged
pr05,16_613,Morpho_helenor,primary
pr05,16_614,Taygetis_cleopatra,primary
pr05,16_615,Chloreuptychia_callichloris,primary
pr05,16_616,Bia_actorion,primary
pr05,16_617,Taygetis_laches,primary
pr05,16_618,Morpho_helenor,primary
pr05,16_619,Taygetis_laches,primary
pr05,16_620,Taygetis_thamyra,primary
pr06,16_623,Tigridia_acesta,primary
pr06,16_624,Prepona_pheridamas,primary
pr06,16_625,Morpho_helenor,primary
pr06,16_626,Morpho_menelaus,primary
pr07,16_627,Catoblepia_soranus,primary
pr07,16_628,Taygetis_cleopatra,primary
pr07,16_629,Archaeoprepona_demophon,primary
pr08,16_631,Archaeoprepona_demophon,primary
pr08,16_632,Catonephele_orites,primary
pr08,16_633,Nessaea_obrinus,primary
pr08,16_634,Taygetis_thamyra,primary
pr08,16_635,Morpho_menelaus,primary
pr08,16_636,Catonephele_orites,primary
pr08,16_637,Morpho_helenor,primary
pr08,16_638,Bia_actorion,primary
pr08,16_639,Taygetis_cleopatra,primary
pr08,16_640,Chloreuptychia_callichloris,primary
pr08,16_641,Morpho_helenor,primary
pr08,16_642,Taygetis_cleopatra,primary
pr08,16_680,Colobura_dirce,primary
pr08,16_681,Catoblepia_soranus,primary
pr08,16_682,Catoblepia_soranus,primary
pr08,16_683,Morpho_helenor,primary
pr08,16_684,Tigridia_acesta,primary
pr08,16_685,Catoblepia_soranus,primary
pr07,16_686,Chloreuptychia_callichloris,primary
pr07,16_687,Tigridia_acesta,primary
pr07,16_688,Taygetis_cleopatra,primary
pr07,16_689,Opsiphanes_cassina,primary
pr07,16_690,Taygetis_thamyra,primary
pr06,16_691,Catonephele_orites,primary
pr06,16_692,Colobura_dirce,primary
pr05,16_693,Chloreuptychia_tolumnia,primary
pr05,16_694,Chloreuptychia_callichloris,primary
pr05,16_695,Caligo_eurilochus,primary
pr05,16_696,Catoblepia_soranus,primary
pr05,16_697,Bia_actorion,primary
pr05,16_698,Caligo_idomeneus,primary
pr05,16_699,Nessaea_obrinus,primary
pr05,16_700,Opsiphanes_quiteria,primary
pr05,16_701,Cissia_myncea,primary
lo33,16_743,Caligo_idomeneus,logged
lo33,16_744,Nessaea_obrinus,logged
lo33,16_745,Pyrrhogyra_amphiro,logged
lo33,16_746,Nessaea_obrinus,logged
lo33,16_747,Oleria_aegle,logged
lo33,16_748,Paraeuptychia_hesionides,logged
lo33,16_749,Oleria_aegle,logged
lo33,16_750,Morpho_helenor,logged
lo33,16_751,Morpho_helenor,logged
lo33,16_752,Nessaea_obrinus,logged
lo33,16_753,Tigridia_acesta,logged
lo33,16_754,Nessaea_obrinus,logged
lo33,16_755,Colobura_dirce,logged
lo33,16_756,Nessaea_obrinus,logged
lo33,16_757,Paraeuptychia_binocula,logged
lo33,16_758,Nessaea_obrinus,logged
lo33,16_759,Oleria_aegle,logged
lo39,16_761,Nessaea_obrinus,logged
lo39,16_762,Taygetis_cleopatra,logged
lo38,16_764,Catoblepia_berecynthia,logged
lo38,16_765,Nessaea_obrinus,logged
lo38,16_766,Catoblepia_soranus,logged
lo38,16_767,Nessaea_obrinus,logged
lo38,16_768,Bia_actorion,logged
lo38,16_769,Nessaea_obrinus,logged
lo38,16_770,Pyrrhogyra_edocla,logged
lo38,16_771,Nessaea_obrinus,logged
lo38,16_772,Memphis_leonida,logged
lo38,16_773,Nessaea_obrinus,logged
lo38,16_774,Temenis_laothoe,logged
lo38,16_775,Hamadryas_arinome,logged
lo38,16_776,Opsiphanes_quiteria,logged
lo38,16_777,Tigridia_acesta,logged
lo38,16_778,Morpho_helenor,logged
lo38,16_779,Taygetis_zippora,logged
lo32,16_780,Catoblepia_soranus,logged
lo32,16_781,Nessaea_obrinus,logged
lo32,16_782,Pyrrhogyra_edocla,logged
lo32,16_783,Nessaea_obrinus,logged
lo32,16_784,Paraeuptychia_hesionides,logged
lo32,16_785,Morpho_helenor,logged
lo32,16_786,Nessaea_obrinus,logged
lo32,16_787,Morpho_helenor,logged
lo32,16_789,Morpho_helenor,logged
lo32,16_790,Nessaea_obrinus,logged
lo32,16_791,Taygetis_cleopatra,logged
lo32,16_794,Taygetis_thamyra,logged
lo32,16_795,Nessaea_obrinus,logged
lo32,16_796,Archaeoprepona_demophon,logged
lo32,16_797,Taygetis_sosis,logged
lo32,16_798,Bia_actorion,logged
lo38,16_799,Nessaea_obrinus,logged
lo38,16_800,Nessaea_obrinus,logged
lo38,16_801,Archaeoprepona_demophon,logged
lo38,16_802,Tigridia_acesta,logged
lo38,16_803,Caligo_euphorbus,logged
lo38,16_804,Colobura_dirce,logged
lo38,16_805,Taygetis_virgilia,logged
lo39,16_806,Prepona_pheridamas,logged
lo39,16_807,Taygetis_thamyra,logged
lo33,16_808,Morpho_helenor,logged
lo33,16_809,Tigridia_acesta,logged
lo33,16_810,NA_NA,logged
lo33,16_811,Hamadryas_feronia,logged
lo33,16_812,Colobura_dirce,logged
lo33,16_813,Nessaea_obrinus,logged
lo33,16_814,Catoblepia_berecynthia,logged
lo33,16_815,Colobura_dirce,logged
lo33,16_816,Nessaea_obrinus,logged
pr05,16_855,Caligo_eurilochus,primary
pr05,16_856,Morpho_helenor,primary
pr05,16_857,Colobura_dirce,primary
pr05,16_858,Prepona_pheridamas,primary
pr05,16_859,Memphis_pseudiphis,primary
pr05,16_860,Catonephele_orites,primary
pr05,16_861,Heliconius _numata,primary
pr05,16_862,Nessaea_obrinus,primary
pr05,16_863,Tigridia_acesta,primary
pr05,16_864,Taygetis_cleopatra,primary
pr05,16_865,Catonephele_orites,primary
pr05,16_866,Taygetis_cleopatra,primary
pr06,16_867,Opsiphanes_invirae,primary
pr06,16_868,Nessaea_obrinus,primary
pr06,16_869,Catonephele_orites,primary
pr06,16_870,Archaeoprepona_demophon,primary
pr06,16_871,Temenis_laothoe,primary
pr06,16_872,Prepona_pheridamas,primary
pr06,16_873,Catonephele_orites,primary
pr06,16_874,Taygetis_cleopatra,primary
pr07,16_875,Taygetis_cleopatra,primary
pr07,16_876,Taygetis_laches,primary
pr07,16_877,Catoblepia_soranus,primary
pr07,16_878,Colobura_dirce,primary
pr07,16_880,Bia_actorion,primary
pr07,16_881,Taygetis_laches,primary
pr07,16_882,Archaeoprepona_amphimachus,primary
pr07,16_883,Tigridia_acesta,primary
pr07,16_884,Tigridia_acesta,primary
pr08,16_885,Taygetis_cleopatra,primary
pr08,16_886,Catoblepia_berecynthia,primary
pr08,16_888,Archaeoprepona_demophon,primary
pr08,16_889,Archaeoprepona_demophon,primary
pr08,16_890,Tigridia_acesta,primary
pr08,16_891,Caligo_euphorbus,primary
pr08,16_893,Caligo_idomeneus,primary
pr08,16_894,Chloreuptychia_arnaca,primary
pr08,16_895,Catonephele_orites,primary
pr08,16_896,Morpho_helenor,primary
pr08,16_897,Nessaea_obrinus,primary
pr08,16_898,Catoblepia_soranus,primary
pr08,16_899,Catoblepia_berecynthia,primary
pr08,16_900,Nessaea_obrinus,primary
pr08,16_901,Archaeoprepona_demophon,primary
pr08,16_902,Hamadryas_chloe,primary
pr08,16_942,Zaretis_isidora,primary
pr08,16_943,Chloreuptychia_herseis,primary
pr08,16_944,Caligo_idomeneus,primary
pr07,16_945,Catonephele_orites,primary
pr06,16_946,Caligo_idomeneus,primary
pr06,16_947,Memphis_pseudiphis,primary
pr06,16_948,Taygetis_cleopatra,primary
pr06,16_949,Taygetis_cleopatra,primary
pr05,16_950,Heliconius _numata,primary
pr05,16_951,Bia_actorion,primary
lo33,16_1000,Nessaea_obrinus,logged
lo33,16_1001,Morpho_helenor,logged
lo33,16_1002,Nessaea_obrinus,logged
lo33,16_1003,Catonephele_orites,logged
lo33,16_1005,Catoblepia_soranus,logged
lo33,16_1006,Taygetis_laches,logged
lo33,16_1007,Amarynthis_meneria,logged
lo33,16_1008,Nessaea_obrinus,logged
lo33,16_1009,Taygetis_cleopatra,logged
lo33,16_1010,Prepona_pheridamas,logged
lo33,16_1011,Taygetis_cleopatra,logged
lo33,16_1012,Colobura_dirce,logged
lo33,16_1013,Hamadryas_chloe,logged
lo33,16_1014,Euresia_eunice,logged
lo39,16_1015,Morpho_helenor,logged
lo39,16_1016,Oleria_aegle,logged
lo39,16_1018,Morpho_menelaus,logged
lo39,16_1019,Nessaea_obrinus,logged
lo39,16_1020,Opsiphanes_invirae,logged
lo39,16_1021,Chloreuptychia_arnaca,logged
lo39,16_1022,Morpho_helenor,logged
lo38,16_1023,Morpho_helenor,logged
lo38,16_1024,Taygetis_laches,logged
lo38,16_1025,Taygetis_zippora,logged
lo38,16_1027,Chloreuptychia_herseis,logged
lo38,16_1028,Taygetis_cleopatra,logged
lo38,16_1029,Prepona_pheridamas,logged
lo38,16_1030,Nessaea_obrinus,logged
lo38,16_1031,Opsiphanes_invirae,logged
lo32,16_1032,Prepona_pheridamas,logged
lo32,16_1033,Cissia_proba,logged
lo32,16_1034,Bia_actorion,logged
lo32,16_1035,Chloreuptychia_herseis,logged
lo32,16_1036,Nessaea_obrinus,logged
lo32,16_1037,Morpho_helenor,logged
lo32,16_1038,Catoblepia_berecynthia,logged
lo32,16_1039,Nessaea_obrinus,logged
lo32,16_1040,Colobura_dirce,logged
lo32,16_1041,Nessaea_obrinus,logged
lo32,16_1042,Paraeuptychia_ocirrhoe,logged
lo32,16_1043,Colobura_dirce,logged
pr08,16_1069,Catoblepia_soranus,primary
pr08,16_1070,Bia_actorion,primary
pr08,16_1071,Archaeoprepona_demophon,primary
pr08,16_1072,Colobura_dirce,primary
pr08,16_1073,Morpho_helenor,primary
pr08,16_1074,Morpho_helenor,primary
pr08,16_1075,Taygetis_cleopatra,primary
pr08,16_1076,Catonephele_numillia,primary
pr07,16_1077,Colobura_dirce,primary
pr07,16_1078,Bia_actorion,primary
pr07,16_1079,Nessaea_obrinus,primary
pr07,16_1080,Colobura_dirce,primary
pr07,16_1081,Memphis_moruus,primary
pr07,16_1082,Archaeoprepona_demophon,primary
pr07,16_1083,Antirrhea_philoctetes,primary
pr06,16_1084,Colobura_dirce,primary
pr06,16_1085,Catonephele_orites,primary
pr06,16_1086,Colobura_dirce,primary
pr06,16_1087,Prepona_pheridamas,primary
pr06,16_1088,Archaeoprepona_demophon,primary
pr05,16_1089,Colobura_dirce,primary
pr05,16_1090,Catonephele_orites,primary
pr05,16_1091,Catoblepia_berecynthia,primary
pr05,16_1092,Catoblepia_berecynthia,primary
pr05,16_1093,Tigridia_acesta,primary
pr05,16_1094,Colobura_dirce,primary
pr05,16_1095,Bia_actorion,primary
pr05,16_1096,Colobura_dirce,primary
pr05,16_1097,Morpho_helenor,primary
pr05,16_1098,Catoblepia_soranus,primary
pr05,16_1099,Catoblepia_berecynthia,primary
pr05,16_1100,Nessaea_obrinus,primary
pr05,16_1101,Morpho_helenor,primary
lo33,16_1147,Morpho_helenor,logged
lo33,16_1148,Zaretis_isidora,logged
lo33,16_1149,Colobura_dirce,logged
lo33,16_1150,Nessaea_obrinus,logged
lo33,16_1151,Taygetis_cleopatra,logged
lo33,16_1152,Nessaea_obrinus,logged
lo33,16_1153,Chloreuptychia_herseis,logged
lo33,16_1154,Napeogenes_inachia,logged
lo33,16_1155,Tigridia_acesta,logged
lo39,16_1156,Chloreuptychia_herseis,logged
lo39,16_1157,Morpho_helenor,logged
lo39,16_1158,Bia_actorion,logged
lo38,16_1159,Tigridia_acesta,logged
lo38,16_1160,Napeogenes_inachia,logged
lo32,16_1161,Catoblepia_soranus,logged
lo32,16_1162,Nessaea_obrinus,logged
lo32,16_1164,Nessaea_obrinus,logged
lo32,16_1165,Nessaea_obrinus,logged
lo32,16_1166,Paraeuptychia_hesionides,logged
lo32,16_1167,Nessaea_obrinus,logged
lo32,16_1168,Paraeuptychia_ocirrhoe,logged
lo32,16_1169,Taygetis_cleopatra,logged
lo32,16_1170,Paraeuptychia_ocirrhoe,logged
lo32,16_1171,Catoblepia_soranus,logged
lo32,16_1172,Paraeuptychia_hesionides,logged
lo32,16_1173,Adelpha _attica,logged
lo14,16_1203,Memphis_phantes,logged
lo14,16_1204,Memphis_leonida,logged
lo14,16_1205,Magneuptychia_fugitiva,logged
lo14,16_1207,Bia_actorion,logged
lo14,16_1208,Chloreuptychia_callichloris,logged
lo14,16_1209,Colobura_dirce,logged
lo14,16_1210,Nessaea_obrinus,logged
lo14,16_1211,Adelpha _attica,logged
lo10,16_1212,Paraeuptychia_hesionides,logged
lo10,16_1213,Pyrrhogyra_edocla,logged
lo10,16_1214,Catonephele_orites,logged
lo10,16_1215,Adelpha _attica,logged
lo10,16_1216,Parypthtimoides_argulus,logged
lo19,16_1217,Chloreuptychia_callichloris,logged
lo19,16_1218,Caligo_idomeneus,logged
lo19,16_1219,Archaeoprepona_demophon,logged
lo19,16_1220,Paraeuptychia_ocirrhoe,logged
lo19,16_1221,Bia_actorion,logged
lo19,16_1222,Adelpha _attica,logged
lo19,16_1223,Morpho_helenor,logged
lo19,16_1224,Heliconius _wallacei,logged
lo19,16_1225,Erichthodes_antonina,logged
lo19,16_1226,Heliconius _wallacei,logged
lo19,16_1227,Adelpha _attica,logged
lo11,16_1228,Hypna_clytemnestra,logged
lo11,16_1229,Nessaea_obrinus,logged
lo11,16_1230,Opsiphanes_invirae,logged
lo11,16_1231,Nessaea_obrinus,logged
lo11,16_1232,Bia_actorion,logged
lo11,16_1233,Nessaea_obrinus,logged
lo11,16_1234,Archaeoprepona_demophon,logged
lo11,16_1235,Paraeuptychia_ocirrhoe,logged
lo11,16_1236,Taygetis_zippora,logged
lo11,16_1237,Chloreuptychia_callichloris,logged
lo11,16_1238,Colobura_dirce,logged
lo11,16_1239,Morpho_helenor,logged
lo11,16_1240,Paraeuptychia_hesionides,logged
lo11,16_1241,Taygetis_sosis,logged
lo11,16_1242,Chloreuptychia_callichloris,logged
lo04,16_1243,Colobura_dirce,logged
lo04,16_1244,Catonephele_orites,logged
lo04,16_1245,Chloreuptychia_arnaca,logged
lo04,16_1246,Chloreuptychia_callichloris,logged
lo04,16_1248,Colobura_dirce,logged
lo04,16_1249,Tigridia_acesta,logged
lo04,16_1250,Zaretis_isidora,logged
lo04,16_1251,Eunica_pusilla,logged
lo04,16_1252,Zaretis_isidora,logged
lo34,16_1253,Opsiphanes_invirae,logged
lo40,16_1254,Catoblepia_soranus,logged
lo40,16_1255,Heliconius _numata,logged
lo40,16_1256,Chloreuptychia_chlorimene,logged
lo40,16_1257,Bia_actorion,logged
lo40,16_1258,Chloreuptychia_callichloris,logged
lo29,16_1259,Nessaea_obrinus,logged
lo29,16_1261,Temenis_laothoe,logged
lo29,16_1262,Zaretis_isidora,logged
lo29,16_1263,Heliconius _numata,logged
lo29,16_1264,Eunica_pusilla,logged
lo29,16_1265,Adelpha _capucinus,logged
lo29,16_1266,Colobura_dirce,logged
lo29,16_1267,Catonephele_orites,logged
lo29,16_1268,Memphis_pseudiphis,logged
lo29,16_1269,Temenis_laothoe,logged
lo29,16_1270,Dryas_iulia,logged
lo29,16_1271,Chloreuptychia_herseis,logged
lo29,16_1351,Catonephele_numillia,logged
lo29,16_1352,Pyrrhogyra_edocla,logged
lo29,16_1353,Taygetis_zippora,logged
lo29,16_1354,Chloreuptychia_callichloris,logged
lo29,16_1355,Chloreuptychia_callichloris,logged
lo29,16_1356,Catonephele_orites,logged
lo29,16_1357,Adelpha _mesentina,logged
lo29,16_1358,Chloreuptychia_callichloris,logged
lo29,16_1359,Heliconius _wallacei,logged
lo29,16_1360,Memphis_leonida,logged
lo29,16_1361,Colobura_dirce,logged
lo29,16_1362,Bia_actorion,logged
lo29,16_1363,Bia_actorion,logged
lo29,16_1364,Taygetis_cleopatra,logged
lo40,16_1365,Colobura_dirce,logged
lo40,16_1366,Taygetis_laches,logged
lo40,16_1367,Chloreuptychia_agatha,logged
lo40,16_1368,Archaeoprepona_demophon,logged
lo40,16_1369,Taygetis_cleopatra,logged
lo40,16_1370,Colobura_dirce,logged
lo34,16_1371,Morpho_helenor,logged
lo34,16_1372,Opsiphanes_invirae,logged
lo34,16_1373,Opsiphanes_invirae,logged
lo34,16_1375,Haetera_piera,logged
lo34,16_1376,Caligo_eurilochus,logged
lo34,16_1377,Chloreuptychia_arnaca,logged
lo34,16_1378,Taygetis_zippora,logged
lo04,16_1379,Taygetis_mermeria,logged
lo04,16_1380,Prepona_pheridamas,logged
lo04,16_1381,Tigridia_acesta,logged
lo04,16_1382,Archaeoprepona_demophon,logged
lo04,16_1383,Colobura_dirce,logged
lo04,16_1384,Magneuptychia_tricolor,logged
lo04,16_1385,Colobura_dirce,logged
lo04,16_1386,Heliconius _wallacei,logged
lo04,16_1387,Bia_actorion,logged
lo04,16_1388,Tigridia_acesta,logged
lo04,16_1389,Catonephele_orites,logged
lo11,16_1390,Archaeoprepona_demophon,logged
lo11,16_1391,Catonephele_orites,logged
lo11,16_1392,Tigridia_acesta,logged
lo11,16_1393,Taygetis_virgilia,logged
lo11,16_1394,Archaeoprepona_demophon,logged
lo11,16_1395,Catonephele_orites,logged
lo11,16_1396,Pyrrhogyra_edocla,logged
lo11,16_1397,Nessaea_obrinus,logged
lo11,16_1398,Heliconius _numata,logged
lo11,16_1399,Nessaea_obrinus,logged
lo11,16_1400,Pyrrhogyra_edocla,logged
lo11,16_1401,Catonephele_orites,logged
lo11,16_1402,Taygetis_echo,logged
lo11,16_1403,Chloreuptychia_callichloris,logged
lo19,16_1404,Pyrrhogyra_amphiro,logged
lo19,16_1405,Ypthtimoides_renata,logged
lo19,16_1406,Heliconius _numata,logged
lo19,16_1407,Opsiphanes_quiteria,logged
lo19,16_1408,Ypthtimoides_renata,logged
lo19,16_1409,Nessaea_obrinus,logged
lo19,16_1410,Morpho_helenor,logged
lo19,16_1411,Nessaea_obrinus,logged
lo19,16_1412,Fountainea_ryphea,logged
lo19,16_1413,Bia_actorion,logged
lo19,16_1414,Prepona_amydon,logged
lo10,16_1415,Taygetis_virgilia,logged
lo10,16_1416,Heliconius _wallacei,logged
lo10,16_1417,Magneuptychia_fugitiva,logged
lo10,16_1418,Memphis_glauce,logged
lo10,16_1419,Zaretis_isidora,logged
lo10,16_1420,Hypna_clytemnestra,logged
lo14,16_1421,Bia_actorion,logged
lo14,16_1422,Catonephele_orites,logged
lo14,16_1423,Morpho_menelaus,logged
lo14,16_1424,Pyrrhogyra_edocla,logged
lo14,16_1425,Hypna_clytemnestra,logged
lo14,16_1426,Archaeoprepona_demophon,logged
lo14,16_1427,Caligo_eurilochus,logged
lo14,16_1428,Heliconius _wallacei,logged
lo14,16_1429,Colobura_dirce,logged
lo14,16_1430,Temenis_laothoe,logged
lo14,16_1431,Nessaea_obrinus,logged
lo14,16_1432,Taygetis_echo,logged
lo14,16_1433,Nessaea_obrinus,logged
lo14,16_1434,Colobura_dirce,logged
lo14,16_1535,Bia_actorion,logged
lo14,16_1537,Bia_actorion,logged
lo14,16_1538,Paraeuptychia_hesionides,logged
lo14,16_1539,Nessaea_obrinus,logged
